,id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
482,S/7QckiV9YIjJYl0AyX9wA==,Propiedad,2021-06-16,2021-06-19,2021-06-16,-34.9360969,-57.9482646,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,2.0,1.0,54.0,50.0,30000.0,ARS,,Departamento 2 dormitorios con cochera en alquiler,"Corredor Responsable: Pablo Di Girolamo - CDCPDJLP 7085Contacto: Juan Manuel Rodríguez - MLS ID # 420441063-105Semipiso en alquiler de dos dormitorios con cochera cubierta en calle 19 entre 64 y 65 de la ciudad de La Plata. La unidad funcional se encuentra en un cuarto piso, se identifica con la letra ""A"" y posee 54 metros totales. La propiedad se compone por living comedor que ventila al frente de la propiedad, cocina con muebles sobre y bajo mesada, extractor de aire, calefón, balcón con vista a calle 19, baño completo con salida de aire y dos dormitorios con placard empotrado que ventilan al contrafrente. También posee cochera cubierta identificada con el número ""4"". No se aceptan mascotas. Expensas: 3.500 pesos aproximadamente",Departamento,Alquiler
483,TQRy+5ZYZk5uSsEYPzxU7Q==,Propiedad,2021-01-07,2021-01-08,2021-01-07,-34.628191,-58.437675,Argentina,Capital Federal,Caballito,,,,5.0,4.0,2.0,47.0,47.0,97320.0,USD,Mensual,VENTA DEPARTAMENTO EN POZO 2 AMB EDIFICIO VICENZA,"Corredor Responsable: Ariel Champanier - C.U.C.I.C.B.A. 4330Contacto: Gisela Sarquis - MLS ID # 181398-322EMPRENDIMIENTO PREMIUM - OPORTUNIDAD PRE-VENTA: ÚLTIMAS UNIDADES DISPONIBLES EN POZO<br><br>PROYECTO Y DIRECCIÓN MARIO ROBERTO ALVAREZ. OBRA DE AZZOLLINI CONSTRUCCIONES. FULL AMENITIES. DISEÑO Y ARQUITECTURA DE VANGUARDIA.<br><br>1ER. EDIFICIO CON SIST. DE AEROTERMIA. AHORRO ENERGÉTICO DEL 65%. SERVICIOS DIFERENCIALES CON UN CONCEPTO INNOVADOR. <br><br>La unidad corresponde al PISO 2 dto A al LATERAL CON VISTA ABIERTA (EDIFICIO EN TORRE).  Superficie Total: 47,08 m2 totales (41,92 m2 cubiertos + 5.16 m2 semicubiertos). Posee 2 ambientes: Dormitorio en SUITE,  baño y toilette.<br><br>Sistema de climatización basado en Aerotermia. Control inteligente de la temperatura de los diferentes ambientes a través de aplicaciones para celulares, tablets, computadoras. Vigilancia 24 hs. Mini Business center, SUM, WI FI en áreas comunes. Espacio de guardado para e-commerce. Cocheras. desarrolladas en 3 subsuelos. Punto de carga eléctrica en los estacionamientos. Gimnasio con vestuarios, Laundry, Piscina con solárium, Jardín con espacio para mesas y parrillas. Grupo Electrógeno.<br><br>Detalles de categoria: Aberturas en DVH, pisos de porcelanato o simil madera, agua caliente centralizada mediante tecnología sustentable (sistema aeroterapia), Calefacción por piso radiante, refrigeración por equipos terminales bajo silueta, sistemas Fancoils eléctricos controlados individualmente por termostatos de pantalla táctil<br><br>Consulte Inmejorable Financiación (40% al Boleto + 20 cuotas en Pesos Argentinos ajustables por Índice C.A.C.<br><br>Cocheras Optativas desde U$D 28.000<br><br>* Precio publicado corresponde a pago contado al boleto e Incluye Bicicletero de Regalo.<br><br>Edificio de 12 pisos. Dentro de las diferentes unidades, el proyecto cuenta con tipologías diferentes en los pisos 1, 10 y 13, con terrazas mas amplias, parrilleros y piscinas privadas.<br>Departamentos exclusivos de 2, 3, 4 y 5 ambientes desde 40 M2 a 180 M2. A 200 metros de la residencial Av. Pedro Goyena. Ubicado estratégicamente, próximo a la estación José María Moreno de la Línea E, a la Autopista 25 de Mayo y cerca del Parque Chacabuco.<br><br>SOBRE EL GRUPO:<br>El estudio MRA+A y Azzollini Construcciones,  fue fundado hace más de 80 años, por el célebre Arquitecto Mario Roberto Álvarez, pionero de la arquitectura en la Argentina. La ininterrumpida trayectoria, la experiencia en todo tipo de proyectos sus más de 6.000.000 de metros cuadrados proyectados a la fecha y un centenar de premios nacionales e internacionales, lo convierten en el estudio más importante y con más prestigio del país y está en el grupo de los mejores de América. Este largo camino que el MRA+A, continúa transitando le ha permitido trascender la frontera de nuestro<br>país, trabajando en: Uruguay, Paraguay, España, Estados Unidos y Japón. Las escalas y temáticas de sus proyectos van desde una casa a un proyecto urbano, pasando por oficinas AAA, torres y edificios residenciales, teatros, centro culturales, museos, hospitales, represas, aeropuertos, hoteles, puentes o el internacionalmente conocido túnel Subfluvial Hernandarias.Le Parc, IBM, Somisa, Libertador 4444, Teatro y Centro Cultural San Martín, Bolsa de Comercio, Madero Office, Edificio Sura, Centro Empresaria Libertador son solo algunos de los iconos arquitectónicos del estudio diseminados en la cuidad. Hoy MRA+A aporta su experiencia al proyecto Vicenza, en caballito, que sin duda será transformara en un nuevo hito urbano.<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ",Departamento,Venta
484,keTljSono6oa51IOkzCCwQ==,Propiedad,2020-09-15,9999-12-31,2020-09-15,-38.0325295,-57.5399125,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,93000.0,USD,,VENTA 2 AMB  A LA CALLE,"[RETASADO] Departamento de 2 amb, al lateral con vista abierta, 1 dormitorio, cocina separada con lavadero, living comedor amplio con salida al balc&oacute;n, ba&ntilde;o completo. Excelente zona y ubicaci&oacute;n. Bajo su valor !!!!!<br /><br />
  <br />
 Ref#555714.",Departamento,Venta
485,XisP/j9pXwS8/oe45WIzjg==,Propiedad,2020-11-11,2020-12-26,2020-11-11,-34.599171,-58.422147,Argentina,Capital Federal,Palermo,,,,7.0,6.0,3.0,430.0,358.0,3000.0,USD,,CASA ALQUILER TEMPORARIO 7 AMBIENTES - PALERMO,"Corredor Responsable: GABRIELA FERNANDEZ - CPI 7009Contacto: Candela Yanigro - MLS ID # 420931074-38MARTILLERO:<br>GABRIELA FERNANDEZ CPI 7009 / GUILLERMO TORRY CPMCLZ 3095<br> <br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas a cabo por ellos.<br><br>'VIVIR EN LAS FUERAS EN EL MEDIO DE LA CIUDAD'<br><br>ALQUILER TEMPORARIO PARA DICIEMBRE, ENERO Y FEBRERO - CONTRATO X 3 MESES X 9.000 USD - TODO INCLUIDO.<br><br>CASA DE 7 AMBIENTES EN 4 PLANTAS EN ALQUILER TEMPORARIO EN BARRIO DE PALERMO CON PARQUE, CANCHA DE FUTBOL Y GARAGE PARA 2 AUTOS - TOTALMENTE EQUIPADA<br><br>LINKS VIDEOS - RECORRIDO PROPIEDAD:<br>https://youtu.be/NqXl634M9Uo<br>https://youtu.be/zGBMvg5ad-U<br>https://youtu.be/i4vAfRfJ9fI<br>https://youtu.be/6CB2i3Kv2cg<br><br>La casa cuenta con:<br>- Un gran living con 2 sillones de 3 cuerpos. <br>- Cocina con comedor diario totalmente equipada.<br>- 6 habitaciones con camas matrimoniales (2 habitaciones cuentan con balcón). La habitacion principal tiene el baño en suite.<br>- 3 baños completos (uno con 2 duchas) y 1 toilette de recepción.<br>- Jardín con parrilla, juego de living y mesa para 7 personas<br>- Terraza con cancha de futbol/basquet<br>- Garage para 2 autos<br>- Lavadero con habitacion de servicio contigua y baño completo.<br>- Aires acondicionados frío/calor en 2 habitaciones y cocina.<br>- Ventiladores en todas las habitaciones.<br><br>Ubicación: <br>En el corazón de Palermo, a una cuadra de Av. Cordoba, cerca del subte D y todas las líneas de colectivo. Zona de bares y restaurants elegida por turistas.<br><br>CONDICIONES PARA INGRESAR:<br>- 1 MES DE DEPOSITO<br>- 20% + IVA DE HONORARIOS<br>- PAGO POR ADELANTADO DE LOS 3 MESES AL MOMENTO DEL CONTRATO<br><br>Estas a solo un llamado de conocerla!<br>No dudes en consultar!",Casa,Alquiler temporal
486,eld7WCMUMZSbDHpowbmOEQ==,Propiedad,2020-05-31,2020-09-23,2020-05-31,,,Argentina,Río Negro,Cipolletti,,,,5.0,3.0,2.0,125.0,125.0,155000.0,USD,,Excelente Duplex. a estrenar ,"Dplex a estrenar, Rincn lindo 2, Cipolletti.<br><br>Ubicacin: Sobre calle Roberto Abel al 2000, Rincn Lindo, frente a espacio verde, con salida Inmediata a Circunvalacin y Ruta Chica 65.<br><br>Posee: dos plantas:<br>PLANTA BAJA: Hall de ingreso, cocina integrada, living comedor, toilette, patio con parrilla con ladrillos refractarios, entrada vehicular.<br>PLANTA ALTA: 3 dormitorios, bao moderno con ducha grande, ante bao y sector de baera (tricompartimentado).<br>El lote posee 143 m2<br>Construidos 125 m2 cubiertos.<br><br>Detalles especficos: planta baja construida totalmente con losa Shap.<br><br>Techo chapa galvanizada con aislamiento trmico. Cielo raso de placas de yeso suspendido en planta alta y en cocina. En todos los dems ambientes cielo raso de placas de yeso. Puertas placa interiores marca Oblak. Puerta del frente exterior chapa inyectada. Aberturas de aluminio blanco, En los dormitorios DVH . Los dormitorios principales con placares, completos a medida. Pisos planta baja y alta de porcelanato. Baos con revestimiento de cermicos. Un compartimiento con baera y otro con duchador, inodoro y bidet. Escalera de acceso a primer piso de hormign armado. Artefactos sanitarios: inodoro, bidet, baera y lavatorio. Abastecimiento de agua con tanque de reserva de 600 litros en planta baja con bomba presurizadora. La instalacin tanto de agua como de gas es con termofusin de primera marca. Calefaccin: con radiadores de agua caliente con caldera dual. Abastece agua caliente de servicio y calefaccin.<br>Artefacto de Cocina de cuatro hornallas con horno. Muebles de bajo mesada y alacena de madera. Mesada de piedra con pileta de acero inoxidable. . Vereda de cemento cepillado y cerco de 60 cm. Reja metlica exterior. Instalacin elctrica terminada sin artefactos. Se deja instalacin para cuatro equipos de aire acondicionado. Paredes exteriores con revoque en fino. Paredes interiores y cielorrasos terminados con yeso. Pintura interior y exterior ltex. Puertas pintadas con esmalte brillante. Frente pintado con Revear. .Publicado por L.F Inmobiliaria  a traves INMOMAP",Casa,Venta
487,7bpwtpue5TMmeuDYscQHxA==,Propiedad,2020-11-02,9999-12-31,2020-11-02,-37.1146271338,-56.87063563,Argentina,Buenos Aires Costa Atlántica,Pinamar,,,,7.0,5.0,5.0,,,1900.0,USD,,"Ref: 8031 - Casa en alquiler - Pinamar, Zona Bosque","<b>Ref: 8031 - Casa en alquiler - Pinamar, Zona Bosque</b><br><br>TIPOLOG&Iacute;A: Chalet del tipo tradicional presentado en dos plantas<br />
<br />
COMODIDADES: <br />
PB: Amplio living - comedor con salida a galer&iacute;a. Amplia cocina con comedor diario. Toilette de recepci&oacute;n. Pasillo distribuidor a dos dormitorios en suite. Lavadero. Dependencia de servicio con dos camas y ba&ntilde;o completo. Galer&iacute;a cubierta con parrilla. Cochera cubierta. <br />
PA: 3 dormitorios. Ba&ntilde;o completo. Terraza. <br />
<br />
EQUIPAMIENTO: Helader con freezer. Lavarropas. Microondas. Alarma monitoreada IASSA. <br />
<br />
CAPACIDAD: 10 pax. <br />Disponibilidad y precios<br><br>Estadía mínima: 15 días<br>Cantidad de pasajeros: 10<br><br>1° Enero (30 dic. 2020 a 14 ene. 2021)<br>Quincena: USD 1.900<br><br>Febrero completo (2 feb. 2021 a 2 mar. 2021)<br>Mes: USD 3.300<br><br>1° Febrero (2 feb. 2021 a 16 feb. 2021)<br>Quincena: USD 1.700<br><br>2° Febrero (18 feb. 2021 a 4 mar. 2021)<br>Quincena: USD 1.600<br><br>Día diciembre (1 dic. 2020 a 20 dic. 2020)<br>Día: USD 100<br><br>Día diciembre (21 dic. 2020 a 28 dic. 2020)<br>Día: USD 110<br><br><br><br> Características adicionales: <br>  <br><br> Ref#590136.",Casa,Alquiler temporal
488,2KposJSqejs767z4pt2ttg==,Propiedad,2020-09-25,2020-10-03,2020-09-25,-34.513028,-58.542259,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Villa Adelina,,,4.0,3.0,1.0,96.0,47.0,110000.0,USD,,Venta PH 4 Ambientes en Villa Adelina,"Corredor Responsable: ANDREA OLIVERI - CSI 6401 / CUCICBA 7190Contacto: Eduardo Giles - MLS ID # 421101025-11Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él<br><br>PH de 4 ambientes luminosos en primer piso.<br>Se ingresa por entrada independiente, consta de cocina con mueble de bajo mesada integrada al living comedor, luego se accede a un distribuidor que conecta con las 3 habitaciones, una de ellas de amplias dimensiones, el baño y la salida a la amplia terraza al frente.<br>Todos los ambientes tienen muy buena circulación de aire y luminosidad.<br><br>Tiene una excelente ubicación geográfica en Villa Adelina, cercana a varios medios de transportes y accesos como la Autopista Panamericana y la Avenida de Mayo.<br><br><br><br><br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ",PH,Venta
489,Wxco0g+c9AC5CoorY0jMiA==,Propiedad,2021-06-10,2021-06-10,2021-06-10,-34.6468034,-58.5179495,Argentina,Capital Federal,Liniers,,,,1.0,,1.0,,35.0,18000.0,ARS,Mensual,PH - Liniers," departamento mono ambiente, ideal para 1 persona en planta baja con entrada independiente<br><br>Detalles:<br>-Termotanque electrico<br>-En las expensas incluye el agua, la luz de palier y la bomba<br><br>Requisitos:<br>-Mes de adelanto<br>-Mes de deposito<br>-Garantia en capital Federal<br><br>No se aceptan mascotas!",PH,Alquiler
490,hnaQW/c1XEjaF5fxWHSOSQ==,Propiedad,2020-10-05,9999-12-31,2020-10-05,-34.6981547924,-58.3179187775,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,2.0,,,160000.0,USD,,Departamento en Venta Cond en Wilde Centro,"EXCELENTE ESTADO!! LIVING COMEDOR CON DESAYUNADOR BAR Y BALCÓN CORRIDO AL FRENTE, COCINA AMOBLADA ACTUALIZADA, TOILETTE, 2 DORMITORIOS CON PISO DE PARQUET Y PLACARD, BAÑO COMPLETO, PATIO, LAVADERO CUBIERTO, GARAGE PARA 3 AUTOS.",Departamento,Venta
491,qEPluANZ1p3TeggGV/yUkA==,Propiedad,2021-05-24,2021-06-05,2021-05-24,-34.9280587689,-58.4918525637,Argentina,Bs.As. G.B.A. Zona Sur,Ezeiza,,,,5.0,3.0,3.0,175.0,125.0,220000.0,USD,Mensual,Casa en construcción en Barrio Los Talas Canning Corredor Verde,"Venta en pozo.  Ideal residencia familiar , ubicada en el Country Los Talas, rodeada de vegetacion y segurida privada.<br> Hermosa propiedad desarrollada en dos plantas, con 3 dormitorios, ( uno en suite), 3 baños, cocina comedor, lavadero, quincho con parrilla. Piscina de 3x7. Excelente calidad constructiva. <br>Son 125 m2 cub, 50 m2 semi cub.  Sobre lote de 600 m2.<br>Valor; u$s 220.000<br>Anticipo; 50% y cuotas a convenir.<br>Entrega Marzo 2022.",Casa,Venta
492,emN/8p/ytx321GBvP61MfQ==,Propiedad,2020-09-05,2020-10-03,2020-09-05,-34.380396,-58.884671,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,,,,,,,840.0,,27000.0,USD,,Venta lote fte. area común en Casuarinas de Pilar,"Corredor Responsable: Lucrecia Saulle - CSI 5520Contacto: Liliana Alvarez - MLS ID # 341131-465Venta espectacular lote central con frente a area común y laguna , perímetro 20 m x 42m . Orientación Norte.<br>EXPENSAS DEL BARRIO PARA TERRENOS $ 5.000 Y PARA PROPIEDADES $ 9.000. Minimo a construir = 150 m2.<br>Casuarinas del Pilar: Excelente Club de Campo de 31 ha.con lotes de 840 hasta  1800 mts cuadrados y amplios espacios libres comunes lo que garantiza la privacidad de los propietarios de cada predio. Ideal para quien quiere una vida diferente rodeado de  naturaleza y tranquilidad , tanto para vivienda permanente como para fin de semana. El predio cuenta con 128 lotes distribuidos en 35 hectáreas.<br>Posee una añosa arboleda de casuarinas, tipas,pinos y robles y cuatro lagunas, dos de ellas con islotes, peces y aves. <br>Se destaca un tradicional casco de estancia que data de 1880. Cuenta con infraestructura subterránea de gas y luz. Seguridad las 24 hs. e internet.<br>Se pueden realizar activ. ecuestres, cuenta con caballerizas, boxes, palenques, picadero y pista de salto. Amplio club house ambientado con estilo campestre, cancha de tenis. Esta prevista la construcción de  una cancha de fútbol y una piscina. <br>Se encuentra rodeada de barrios privados pertenecientes al emprendimiento Pilar del Este, lo que hace que sea seguro su acceso. Prestigiosos colegios cercanos. <br>Se puede llegar al barrio por la calle Caamaño la cual concentra barrios cerrados, condominios, complejos de usos múltiples y una variedad de servicios. Además, cuenta con tres colegios privados. Todos bilingües, como el Colegio North Hills, St Matthew's y Saint Mary of the Hills. Las propuestas educativas se completan con bien equipados campos de deportes, ya sea de los colegios, o de clubes como el San Patricio. Y en cuanto a los centros comerciales La Escala, Vía Pilar, y Pueblo Caamaño, ofrecen servicios en predios donde además de locales hay lugares para el esparcimiento. \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ",Lote,Venta
493,lSYP67joTbohfU55Zow7iQ==,Propiedad,2020-09-17,2020-09-23,2020-09-17,-34.61362457,-58.38837433,Argentina,Capital Federal,Congreso,,,,,,1.0,142.0,,38000.0,ARS,,Av Belgrano  1500 - $ 38.000 - Local Alquiler,"Alquiler Local 141,85 m2. Frente 6,30 x 20 de profundidad, depósito 5,50 x 3 y un baño compartimentado, Altura 3,70 m. Tiene puerta de entrada central y 2 vidrieras una en cada extremo de la misma. Altura del local 3,70. Apto todo destino.Las superficies, medidas y expensas son aproximadas y no resultan vinculantes. Las reales son las que surgen del título de propiedad y recibo de expensas.Información Adicional: Metros de la esquina: 30.00",Local comercial,Alquiler
494,mPqB4Z06/Y2ljt2M4rcAkw==,Propiedad,2021-02-04,2021-02-08,2021-02-04,-34.493647,-58.572097,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,,,,6.0,,6.0,,,4500.0,USD,,"Casa Chalet  en Alquiler ubicado en San Isidro, G.B.A. Zona Norte","Espectacular casa en el Barrio Cerrado Las Marias. Excelente acceso a pocas cuadras de panamericana. En P.B: hall de recepción, living c/hogar y comedor de muy buenas dimensiones con ventanales hacia el jardín, Gran Playroom, toilette, dependencias de servicio y lavadero, amplia galería semi cubierta. P.A: 2 dormitorios con un baño completo mas 1 dormitorio en suite y una master-suite de grandes dimensiones (con vestidor) 3° Planta: Gran Playroom de ... m2 mas 1 dormitorio en suite.  Gran jardín con pileta y quincho. Excelente calidad de construcción, calefacción y aire acondicionado central.",Otro,Alquiler
495,izVRkhrTfSuNyAuZnmLOdg==,Propiedad,2020-11-26,9999-12-31,2020-11-26,-34.5988262,-58.5377131,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,3.0,2.0,1.0,75.0,73.0,140000.0,USD,Mensual,Departamento - Villa Saenz Peña,"ENTREGA ABRIL 2021<br>1° Piso al frente.<br>Excelente departamento a estrenar en Sáenz Peña, ubicado sobre A. Moriondo 3400, <br>3 Ambientes al frente con balcón. <br>Living-Comedor amplio con salida al balcón. <br>Cocina semi independiente con amoblado completo. <br>Dormitorios con placard c/puertas corredizas. <br>Calefacción por radiadores.<br>Caldera individual.<br>El edificio cuenta con SUM con parrilla y terraza. <br>Excelente distribución.<br><br>Posibilidad de adicionar cochera cubierta o descubierta! Consulte!<br><br>Los términos, valores, medidas y plazos indicados en el presente son aproximados y podrán ser modificados sin previo aviso. El envío de los mismos no implica aceptación alguna de la oferta de alquiler y/o venta, que se encuentra sujeta a la aprobación -expresa y en todos sus términos- por todas las partes intervinientes de la operación.",Departamento,Venta
